Model,Power_kW,Torque_Nm,Power_Benchmark_RPM,Torque_Benchmark_RPM,Compression_Enumerator,Weight_kg,Fuel_system,Gearbox,Engine_type,Throttle_pct,RPM,Gear,Speed_kmh,Consumption_L100km,Mileage_km_per_liter
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,8,6992,5,60.9,4.193,23.85
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,50,6990,3,38.6,9.646,10.37
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,77,7020,5,61.2,12.827,7.8
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,54,11512,5,97.1,13.266,7.54
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,88,9093,2,34.1,17.355,5.76
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,89,11502,4,78.6,19.66,5.09
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,57,8204,5,70.6,11.363,8.8
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,62,2996,4,24.2,7.989,12.52
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,45,14487,3,74.5,14.372,6.96
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,95,8943,3,47.9,17.909,5.58
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,67,4580,1,12.3,10.123,9.88
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,77,4757,5,43.1,10.636,9.4
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,72,10951,5,92.6,15.846,6.31
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,21,9499,5,81.0,6.885,14.52
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,40,10497,3,55.4,10.811,9.25
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,75,11294,4,77.3,16.848,5.94
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,52,3838,2,17.3,7.919,12.63
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,79,2325,5,23.6,8.613,11.61
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,26,9979,5,84.8,8.019,12.47
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,24,12691,4,86.2,8.945,11.18
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,71,11127,4,76.2,16.031,6.24
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,62,4219,5,38.8,8.838,11.31
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,35,5234,2,21.7,7.013,14.26
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,30,1689,5,18.5,4.354,22.97
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,79,11078,5,93.6,17.219,5.81
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,54,14279,1,27.8,16.471,6.07
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,71,13659,2,48.7,18.908,5.29
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,93,4252,5,39.0,11.996,8.34
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,7,13088,1,25.9,6.37,15.7
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,74,6629,5,58.0,12.045,8.3
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,35,10761,4,73.9,9.885,10.12
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,81,7120,1,16.4,14.323,6.98
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,98,13180,5,110.4,22.827,4.38
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,99,10809,4,74.2,20.459,4.89
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,12,11077,1,22.7,6.429,15.55
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,42,2838,3,18.6,6.022,16.61
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,71,2793,5,27.3,8.24,12.14
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,97,11577,5,97.6,20.579,4.86
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,59,13053,5,109.4,15.382,6.5
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,82,4148,1,11.6,11.501,8.69
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,33,6279,2,25.1,7.398,13.52
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,84,13064,4,88.6,20.392,4.9
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,82,7957,1,17.7,15.497,6.45
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,62,5201,1,13.3,10.144,9.86
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,79,3036,5,29.3,9.353,10.69
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,63,9982,3,52.9,14.129,7.08
Fantic Caballero,7.8,81.45,8000.0,6043.43,10.44,234.18,Carburettor,Unknown,Inline6,12,14706,4,99.1,7.64,13.09
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,6,4854,3,37.4,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,72,2279,2,15.1,0.604,165.56
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,12,2725,5,35.3,0.314,318.47
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,91,3143,1,12.0,1.085,92.17
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,26,7603,3,55.7,0.53,188.68
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,46,6820,2,35.3,0.791,126.42
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,91,8088,5,94.9,1.62,61.73
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,49,6319,5,75.2,0.957,104.49
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,86,2439,4,26.7,0.867,115.34
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,59,1098,6,19.6,0.466,214.59
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,100,2083,1,9.6,0.811,123.3
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,76,6043,2,31.9,1.148,87.11
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,86,7893,6,110.2,1.438,69.54
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,95,5517,5,66.3,1.127,88.73
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,12,5352,1,16.9,0.454,220.26
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,46,8437,3,61.2,1.01,99.01
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,69,5904,2,31.2,1.027,97.37
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,54,1164,2,10.2,0.533,187.62
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,83,8767,6,121.9,1.513,66.09
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,72,1858,1,9.1,0.799,125.16
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,73,7731,1,22.2,1.361,73.48
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,10,7703,3,56.4,0.483,207.04
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,62,1677,5,23.6,0.466,214.59
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,10,1980,2,13.8,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,37,8965,4,84.7,0.888,112.61
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,14,5949,3,44.7,0.472,211.86
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,33,1642,1,8.6,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,60,2909,4,30.9,0.646,154.8
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,57,8493,4,80.5,1.121,89.21
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,94,2987,4,31.6,0.821,121.8
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,76,6014,2,31.7,1.067,93.72
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,5,5052,6,72.4,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,99,4211,2,23.7,1.131,88.42
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,91,6591,5,78.2,1.486,67.29
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,66,8720,6,121.3,1.325,75.47
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,62,5652,5,67.8,0.793,126.1
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,51,5244,3,40.0,0.798,125.31
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,27,2221,6,34.6,0.384,260.42
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,88,2621,4,28.3,0.886,112.87
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,98,6958,6,97.8,1.403,71.28
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,28,6227,2,32.7,0.709,141.04
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,51,1525,3,15.2,0.325,307.69
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,79,3895,3,31.0,0.835,119.76
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,11,4842,3,37.3,0.474,210.97
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,89,7645,6,106.9,1.536,65.1
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,99,2512,1,10.6,0.79,126.58
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,60,7418,6,103.9,1.149,87.03
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,24,1729,3,16.5,0.418,239.23
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,16,6731,4,64.8,0.568,176.06
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,89,7001,3,51.7,1.51,66.23
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,86,2885,3,24.2,0.88,113.64
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,94,2595,3,22.3,0.827,120.92
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,12,1023,4,14.1,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,19,1764,3,16.8,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,48,1853,6,29.7,0.467,214.13
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,27,3245,4,33.8,0.547,182.82
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,16,6628,6,93.4,0.339,294.99
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,59,2575,6,39.3,0.681,146.84
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,73,6622,1,19.7,1.246,80.26
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,15,7738,1,22.2,0.514,194.55
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,52,7943,4,75.6,1.105,90.5
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,11,1616,1,8.6,0.308,324.68
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,36,4258,5,52.3,0.683,146.41
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,75,6122,4,59.4,1.237,80.84
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,28,2494,2,16.1,0.415,240.96
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,77,7586,4,72.4,1.246,80.26
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,41,5615,3,42.4,0.74,135.14
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,95,5394,4,52.9,1.403,71.28
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,87,5870,4,57.2,1.249,80.06
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,43,2502,4,27.2,0.55,181.82
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,93,7725,3,56.5,1.628,61.43
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,14,4637,4,46.2,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,67,1295,1,7.9,0.496,201.61
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,34,2492,1,10.5,0.41,243.9
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,98,3873,4,39.4,0.935,106.95
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,18,7946,2,40.3,0.625,160.0
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,39,1364,1,8.0,0.454,220.26
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,63,2145,4,24.1,0.742,134.77
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,46,2709,6,41.1,0.442,226.24
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,23,8142,3,59.3,0.81,123.46
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,100,6071,2,32.0,1.519,65.83
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,11,8429,4,79.9,0.645,155.04
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,80,3353,2,19.9,0.861,116.14
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,30,6074,4,59.0,0.667,149.93
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,72,7988,6,111.5,1.336,74.85
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,85,4008,3,31.7,0.922,108.46
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,52,3073,1,11.8,0.777,128.7
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,41,1926,4,22.1,0.386,259.07
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,54,2791,4,29.8,0.712,140.45
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,89,6442,3,47.9,1.343,74.46
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,85,2810,6,42.5,0.91,109.89
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,46,6913,3,51.1,0.729,137.17
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,15,3036,1,11.7,0.409,244.5
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,10,1581,2,12.0,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,51,1642,1,8.6,0.354,282.49
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,9,1877,1,9.2,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,48,8197,3,59.6,0.892,112.11
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,23,2197,1,9.9,0.373,268.1
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,83,5182,5,62.6,0.97,103.09
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,76,7157,5,84.5,1.3,76.92
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,31,5816,6,82.5,0.47,212.77
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,35,3867,1,13.6,0.409,244.5
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,18,2976,4,31.5,0.375,266.67
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,95,2423,4,26.5,0.895,111.73
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,69,2697,1,11.0,0.735,136.05
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,90,5145,4,50.7,1.3,76.92
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,58,7911,1,22.6,1.153,86.73
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,64,3445,3,28.0,0.832,120.19
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,82,4288,5,52.6,1.003,99.7
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,29,7104,2,36.6,0.706,141.64
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,54,5395,4,53.0,0.78,128.21
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,50,1481,5,21.5,0.369,271.0
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,26,5151,4,50.8,0.616,162.34
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,52,6661,3,49.4,0.989,101.11
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,11,6789,2,35.2,0.553,180.83
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,98,2780,1,11.2,0.864,115.74
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,68,4789,4,47.6,0.994,100.6
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,76,4264,6,61.9,0.892,112.11
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,76,6552,1,19.6,1.227,81.5
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,32,1440,3,14.6,0.392,255.1
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,32,3346,4,34.7,0.471,212.31
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,57,1343,1,8.0,0.518,193.05
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,86,2714,4,29.1,0.942,106.16
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,17,8279,4,78.6,0.516,193.8
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,56,4835,3,37.2,0.766,130.55
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,9,8439,4,80.0,0.374,267.38
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,55,5691,3,42.9,0.803,124.53
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,11,2183,3,19.6,0.33,303.03
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,89,8390,2,42.3,1.59,62.89
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,87,6161,2,32.4,1.287,77.7
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,29,6286,1,19.0,0.692,144.51
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,79,5428,6,77.4,0.98,102.04
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,48,8014,3,58.4,1.055,94.79
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,69,4193,4,42.3,0.813,123.0
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,98,8228,3,59.9,1.821,54.91
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,43,8004,1,22.8,1.087,92.0
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,21,8538,4,80.9,0.543,184.16
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,9,2383,5,31.5,0.377,265.25
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,16,8139,2,41.2,0.44,227.27
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,80,3916,2,22.4,0.944,105.93
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,46,7229,3,53.2,0.809,123.61
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,11,2604,2,16.6,0.3,333.33
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,71,5306,2,28.6,1.095,91.32
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,68,4698,2,25.9,1.07,93.46
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,92,6502,1,19.4,1.55,64.52
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,52,7756,5,91.2,0.964,103.73
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,38,3695,6,54.3,0.458,218.34
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,54,4878,4,48.4,0.797,125.47
GAS GAS Pampera 125,10.9,81.45,6600.0,6043.43,10.44,101.0,Unknown,6-speed,Single,98,6465,2,33.7,1.478,67.66
